A comparative analysis of software architecture recovery techniques,J. Garcia; I. Ivkovic; N. Medvidovic,2013
Minimizing CPU time shortage risks in integrated embedded software,S. Nejati; M. Adedjouma; L. C. Briand; J. Hellebaut; J. Begey; Y. Clement,2013
Exploiting Domain and Program Structure to Synthesize Efficient and Precise Data Flow Analyses (T),E. Sherman; M. B. Dwyer,2015
Covert Communication in Mobile Applications (T),J. Rubin; M. I. Gordon; N. Nguyen; M. Rinard,2015
Kobold: Web usability as a service,J. Grigera; A. Garrido; G. Rossi,2017
BLITZ: Compositional bounded model checking for real-world programs,C. Y. Cho; V. D'Silva; D. Song,2013
Promoting secondary orders of event pairs in randomized scheduling using a randomized stride,M. Abdelrasoul,2017
Systematically testing background services of mobile apps,L. L. Zhang; C. M. Liang; Y. Liu; E. Chen,2017
The interactive verification debugger: Effective understanding of interactive proof attempts,M. Hentschel; R. H?hnle; R. Bubel,2016
Automated testing and notification of mobile app privacy leak-cause behaviours,J. C. J. Keng,2016
Statistical analysis of large sets of models,?. Babur,2016
API recommendation system for software development,F. Thung,2016
Changing microsoft's build: Revolution or evolution,W. Schulte,2016
AnModeler: A tool for generating domain models from textual specifications,J. S. Thakur; A. Gupta,2016
Factoring requirement dependencies in software requirement selection using graphs and integer programming,D. Mougouei,2016
Developer targeted analytics: Supporting software development decisions with runtime information,J. Cito,2016
Program generation for performance,M. P¨¹schel,2016
The power of probabilistic thinking,D. S. Rosenblum,2016
SimilarTech: Automatically recommend analogical libraries across different programming languages,C. Chen; Z. Xing,2016
Conc-iSE: Incremental symbolic execution of concurrent software,S. Guo; M. Kusano; C. Wang,2016
Identifying domain elements from textual specifications,J. S. Thakur; A. Gupta,2016
SOFIA: An automated security oracle for black-box testing of SQL-injection vulnerabilities,M. Ceccato; C. D. Nguyen; D. Appelt; L. C. Briand,2016
An extensible framework for variable-precision data-flow analyses in MPS,T. Szab¨®; S. Alperovich; S. Erdweg; M. Voelter,2016
Efficient detection of inconsistencies in a multi-developer engineering environment,A. Demuth; M. Riedl-Ehrenleitner; A. Egyed,2016
Local-based active classification of test report to assist crowdsourced testing,J. Wang; S. Wang; Q. Cui; Q. Wang,2016
Taming Android fragmentation: Characterizing and detecting compatibility issues for Android apps,L. Wei; Y. Liu; S. Cheung,2016
GUICat: GUI testing as a service,L. Cheng; J. Chang; Z. Yang; C. Wang,2016
Greedy combinatorial test case generation using unsatisfiable cores,A. Yamada; A. Biere; C. Artho; T. Kitamura; E. Choi,2016
CrowdService: Serving the individuals through mobile crowdsourcing and service composition,X. Peng; J. Gu; T. H. Tan; J. Sun; Y. Yu; B. Nuseibeh; W. Zhao,2016
HybriDroid: Static analysis framework for Android hybrid applications,S. Lee; J. Dolby; S. Ryu,2016
Applying combinatorial test data generation to big data applications,N. Li; Y. Lei; H. R. Khan; J. Liu; Y. Guo,2016
Move-optimized source code tree differencing,G. Dotzler; M. Philippsen,2016
Fine-tuning spectrum based fault localisation with frequent method item sets,G. Laghari; A. Murgia; S. Demeyer,2016
Automatic runtime recovery via error handler synthesis,T. Gu; C. Sun; X. Ma; J. L¨¹; Z. Su,2016
An empirical study on dependence clusters for effort-aware fault-proneness prediction,Y. Yang; M. Harman; J. Krinke; S. Islam; D. Binkley; Y. Zhou; B. Xu,2016
DistIA: A cost-effective dynamic impact analysis for distributed programs,H. Cai; D. Thain,2016
Battery-aware transformations in mobile applications,J. Cito; J. Rubin; P. Stanley-Marbell; M. Rinard,2016
IncA: A DSL for the definition of incremental program analyses,T. Szab¨®; S. Erdweg; M. Voelter,2016
LockPeeker: Detecting latent locks in Java APIs,Z. Lin; H. Zhong; Y. Chen; J. Zhao,2016
An empirical investigation into the nature of test smells,M. Tufano; F. Palomba; G. Bavota; M. Di Penta; R. Oliveto; A. De Lucia; D. Poshyvanyk,2016
Mining input grammars from dynamic taints,M. H?schele; A. Zeller,2016
Reflection-aware static analysis of Android apps,L. Li; T. F. Bissyand¨¦; D. Octeau; J. Klein,2016
Static race detection for device drivers: The Goblint approach,V. Vojdani; K. Apinis; V. R?tov; H. Seidl; V. Vene; R. Vogler,2016
Optimizing customized program coverage,P. Ohmann; D. B. Brown; N. Neelakandan; J. Linderoth; B. Liblit,2016
Practical guidelines for change recommendation using association rule mining,L. Moonen; S. Di Alesio; D. Binkley; T. Rolfsnes,2016
An end-user oriented tool suite for development of mobile applications,Z. Zhai; B. Cheng; M. Niu; Z. Wang; Y. Feng; J. Chen,2016
Traceability maintenance: Factors and guidelines,S. Maro; A. Anjorin; R. Wohlrab; J. Stegh?fer,2016
Inferring annotations for device drivers from verification histories,Z. Pavlinovic; A. Lal; R. Sharma,2016
Test case permutation to improve execution time,P. Stratis; A. Rajan,2016
MACKE: Compositional analysis of low-level vulnerabilities with symbolic execution,S. Ognawala; M. Ochoa; A. Pretschner; T. Limmer,2016
DSL-maps: From requirements to design of domain-specific languages,A. Pescador; J. de Lara,2016
APEx: Automated inference of error specifications for C APIs,Y. Kang; B. Ray; S. Jana,2016
Testing advanced driver assistance systems using multi-objective search and neural networks,R. Ben Abdessalem; S. Nejati; L. C. Briand; T. Stifter,2016
Evaluating the evaluations of code recommender systems: A reality check,S. Proksch; S. Amann; S. Nadi; M. Mezini,2016
CORRECT: Code reviewer recommendation at GitHub for Vendasta technologies,M. M. Rahman; C. K. Roy; J. Redl; J. A. Collins,2016
Visual contract extractor: A tool for reverse engineering visual contracts using dynamic analysis,A. Alshanqiti; R. Heckel; T. Kehrer,2016
Precise semantic history slicing through dynamic delta refinement,Y. Li; C. Zhu; J. Rubin; M. Chechik,2016
Deep learning code fragments for code clone detection,M. White; M. Tufano; C. Vendome; D. Poshyvanyk,2016
Automatic microbenchmark generation to prevent dead code elimination and constant folding,M. Rodriguez-Cancio; B. Combemale; B. Baudry,2016
CVExplorer: Identifying candidate developers by mining and exploring their open source contributions,G. J. Greene; B. Fischer,2016
Symbolic execution of stored procedures in database management systems,M. S. Mahmood; M. A. Ghafoor; J. H. Siddiqui,2016
Towards bounded model checking using nonlinear programming solver,M. Nishi,2016
Finding access control bugs in web applications with CanCheck,I. Boci?; T. Bultan,2016
TeeVML: Tool support for semi-automatic integration testing environment emulation,J. Liu; J. Grundy; I. Avazpour; M. Abdelrazek,2016
Model-based whitebox fuzzing for program binaries,V. Pham; M. B?hme; A. Roychoudhury,2016
Continuous detection of design flaws in evolving object-oriented programs using incremental multi-pattern matching,S. Peldszus; G. Kulcs¨¢r; M. Lochau; S. Schulze,2016
Supporting oracle construction via static analysis,J. Chen; Y. Bai; D. Hao; L. Zhang; L. Zhang; B. Xie; H. Mei,2016
QUICKAR: Automatic query reformulation for concept location using crowdsourced knowledge,M. M. Rahman; C. K. Roy,2016
Verifying Simulink Stateflow model: Timed automata approach,Y. Yang; Y. Jiang; M. Gu; J. Sun,2016
Towards efficient and effective automatic program repair,X. D. Le,2016
How good are the specs? A study of the bug-finding effectiveness of existing Java API specifications,O. Legunsen; W. U. Hassan; X. Xu; G. Ro?u; D. Marinov,2016
Multi-objective test report prioritization using image understanding,Y. Feng; J. A. Jones; Z. Chen; C. Fang,2016
Automated model-based Android GUI testing using multi-level GUI comparison criteria,Y. Baek; D. Bae,2016
An automated collaborative requirements engineering tool for better validation of requirements,N. A. Moketar; M. Kamalrudin; S. Sidek; M. Robinson; J. Grundy,2016
Towards automatically generating descriptive names for unit tests,B. Zhang; E. Hill; J. Clause,2016
Automatic test image generation using procedural noise,M. Patrick; M. D. Castle; R. O. J. H. Stutt; C. A. Gilligan,2016
Locus: Locating bugs from software changes,M. Wen; R. Wu; S. Cheung,2016
Generating test cases to expose concurrency bugs in android applications,H. Tang; G. Wu; J. Wei; H. Zhong,2016
Migrating cascading style sheets to preprocessors by introducing mixins,D. Mazinanian; N. Tsantalis,2016
Recommending relevant classes for bug reports using multi-objective search,R. Almhana; W. Mkaouer; M. Kessentini; A. Ouni,2016
What developers want and need from program analysis: An empirical study,M. Christakis; C. Bird,2016
Mining revision histories to detect cross-language clones without intermediates,X. Cheng; Z. Peng; L. Jiang; H. Zhong; H. Yu; J. Zhao,2016
StraightTaint: Decoupled offline symbolic taint analysis,J. Ming; D. Wu; J. Wang; G. Xiao; P. Liu,2016
Radius aware probabilistic testing of deadlocks with guarantees,Y. Cait; Z. Yang,2016
Bugram: Bug detection with n-gram language models,S. Wang; D. Chollak; D. Movshovitz-Attias; L. Tan,2016
Learning a dual-language vector space for domain-specific cross-lingual question retrieval,G. Chen; C. Chen; Z. Xing; B. Xu,2016
Sound static deadlock analysis for C/Pthreads,D. Kroening; D. Poetzl; P. Schrammel; B. Wachter,2016
Evaluating non-adequate test-case reduction,M. A. Alipour; A. Shi; R. Gopinath; D. Marinov; A. Groce,2016
Phrase-based extraction of user opinions in mobile app reviews,P. M. Vu; H. V. Pham; T. T. Nguyen; T. T. Nguyen,2016
Relda2: An effective static analysis tool for resource leak detection in Android apps,T. Wu; J. Liu; X. Deng; J. Yan; J. Zhang,2016
An empirical evaluation of two user interfaces of an interactive program verifier,M. Hentschel; R. H?hnle; R. Bubel,2016
The IDE as a scriptable information system,D. Asenov; P. M¨¹ller; L. Vogel,2016
What makes killing a mutant hard,W. Visser,2016
Model driven design of heterogeneous synchronous embedded systems,H. Zhang; Y. Jiang; H. Liu; H. Zhang; M. Gu; J. Sun,2016
"Usage, costs, and benefits of continuous integration in open-source projects",M. Hilton; T. Tunnell; K. Huang; D. Marinov; D. Dig,2016
Array length inference for C library bindings,A. J. Maas; H. Nazar¨¦; B. Liblit,2016
Predicting semantically linkable knowledge in developer online forums via convolutional neural network,B. Xu; D. Ye; Z. Xing; X. Xia; G. Chen; S. Li,2016
BovInspector: Automatic inspection and repair of buffer overflow vulnerabilities,F. Gao; L. Wang; X. Li,2016
Lightweight collection and storage of software repository data with DataRover,T. Kowark; C. Matthies; M. Uflacker; H. P. H. Plattner,2016
On essential configuration complexity: Measuring interactions in highly-configurable systems,J. Meinicke; C. Wong; C. K?stner; T. Th¨¹m; G. Saake,2016
Privacy preserving via interval covering based subclass division and manifold learning based bi-directional obfuscation for effort estimation,F. Qi; X. Jing; X. Zhu; F. Wu; L. Cheng,2016
Too much automation? The bellwether effect and its implications for transfer learning,R. Krishna; T. Menzies; W. Fu,2016
ProcessPAIR: A tool for automated performance analysis and improvement recommendation in software development,M. Raza; J. P. Faria,2016
SuperMod: Tool support for collaborative filtered model-driven software product line engineering,F. Schw?ger; B. Westfechtel,2016
Goal-conflict detection based on temporal satisfiability checking,R. Degiovanni; N. Ricci; D. Alrajeh; P. Castro; N. Aguirre,2016
Symbolic execution of complex program driven by machine learning based constraint solving,X. Li; Y. Liang; H. Qian; Y. Hu; L. Bu; Y. Yu; X. Chen; X. Li,2016
Automatically recommending code reviewers based on their expertise: An empirical comparison,C. Hannebauer; M. Patalas; S. St¨¹nkelt; V. Gruhn,2016
Visualization of combinatorial models and test plans,R. Tzoref-Brill; P. Wojciak; S. Maoz,2016
